,transaction_id,date,product_category,product_name,units_sold,unit_price,total_revenue,region,payment_method
273,20274,2022-01-03,Books,Dune by Frank Herbert,1,25.99,25.99,Asia,Debit Card
274,20275,2022-01-03,Books,Sapiens A Brief History of Humankind,2,18.99,37.98,Australia,Credit Card
275,20276,2022-01-03,Books,Sapiens A Brief History of Humankind,3,18.99,56.97,Asia,Credit Card
276,20277,2022-01-03,Books,Sapiens A Brief History of Humankind,1,18.99,18.99,South America,Debit Card
277,20278,2022-01-03,Books,Harry Potter and the Sorcerers Stone,3,24.99,74.97,Asia,Google Pay
278,20279,2022-01-03,Books,Harry Potter and the Sorcerers Stone,2,24.99,49.98,North America,Credit Card
279,20280,2022-01-03,Books,Harry Potter and the Sorcerers Stone,4,24.99,99.96,North America,Google Pay
280,20281,2022-01-03,Books,The Alchemist by Paulo Coelho,1,14.99,14.99,Australia,Apple Pay
281,20282,2022-01-03,Books,The Alchemist by Paulo Coelho,1,14.99,14.99,Asia,Apple Pay
282,20283,2022-01-03,Books,Where the Crawdads Sing by Delia Owens,3,18.99,56.97,Asia,Debit Card
283,20284,2022-01-03,Books,Where the Crawdads Sing by Delia Owens,4,18.99,75.96,North America,Google Pay
284,20285,2022-01-03,Books,1984 by George Orwell,4,19.99,79.96,Asia,Apple Pay
285,20286,2022-01-03,Clothing,Levis 501 Jeans,4,69.99,279.96,Europe,Debit Card
286,20287,2022-01-03,Clothing,Levis 501 Jeans,1,69.99,69.99,Asia,Debit Card
287,20288,2022-01-03,Clothing,Nike Air Force 1,1,89.99,89.99,North America,Debit Card
288,20289,2022-01-03,Clothing,North Face Down Jacket,2,249.99,499.98,Australia,Apple Pay
289,20290,2022-01-03,Clothing,North Face Down Jacket,2,249.99,499.98,Asia,Debit Card
290,20291,2022-01-03,Clothing,Lululemon Align Leggings,3,98.0,294.0,Australia,Credit Card
291,20292,2022-01-03,Clothing,Lululemon Align Leggings,1,98.0,98.0,Europe,Debit Card
292,20293,2022-01-03,Clothing,Lululemon Align Leggings,1,98.0,98.0,Asia,Debit Card
293,20294,2022-01-03,Clothing,Patagonia Better Sweater,2,139.99,279.98,Asia,Debit Card
294,20295,2022-01-03,Clothing,Patagonia Better Sweater,1,139.99,139.99,South America,Google Pay
295,20296,2022-01-03,Clothing,Patagonia Better Sweater,4,139.99,559.96,Australia,Credit Card
296,20297,2022-01-03,Clothing,Adidas Ultraboost Running Shoes,4,179.99,719.96,Europe,Debit Card
297,20298,2022-01-03,Clothing,Adidas Ultraboost Running Shoes,2,179.99,359.98,Australia,Google Pay
298,20299,2022-01-03,Clothing,Adidas Ultraboost Running Shoes,3,179.99,539.97,Europe,PayPal
299,20300,2022-01-03,Clothing,Adidas Ultraboost Running Shoes,2,179.99,359.98,Europe,Debit Card
300,20301,2022-01-03,Clothing,Ray-Ban Aviator Sunglasses,1,154.99,154.99,North America,Credit Card
301,20302,2022-01-03,Clothing,Uniqlo Ultra Light Down Jacket,4,79.99,319.96,Europe,Credit Card
302,20303,2022-01-03,Clothing,Uniqlo Ultra Light Down Jacket,4,79.99,319.96,Asia,Apple Pay
303,20304,2022-01-03,Clothing,Uniqlo Ultra Light Down Jacket,1,79.99,79.99,Europe,PayPal
304,20305,2022-01-03,Clothing,Uniqlo Ultra Light Down Jacket,1,79.99,79.99,Asia,Credit Card
305,20306,2022-01-03,Electronics,iPhone 14 Pro,4,999.99,3999.96,South America,Debit Card
306,20307,2022-01-03,Electronics,iPhone 14 Pro,1,999.99,999.99,Australia,PayPal
307,20308,2022-01-03,Electronics,iPhone 14 Pro,2,999.99,1999.98,South America,Apple Pay
308,20309,2022-01-03,Electronics,MacBook Pro 16-inch,1,2499.99,2499.99,Australia,Apple Pay
309,20310,2022-01-03,Electronics,Samsung Galaxy Tab S8,2,749.99,1499.98,Europe,Debit Card
310,20311,2022-01-03,Electronics,Sony WH-1000XM4 Headphones,1,349.99,349.99,Asia,Credit Card
311,20312,2022-01-03,Electronics,Sony WH-1000XM4 Headphones,4,349.99,1399.96,Europe,Apple Pay
312,20313,2022-01-03,Electronics,Sony WH-1000XM4 Headphones,2,349.99,699.98,Australia,Apple Pay
313,20314,2022-01-03,Electronics,Sony WH-1000XM4 Headphones,3,349.99,1049.97,Australia,PayPal
314,20315,2022-01-03,Electronics,Apple AirPods Pro,3,249.99,749.97,Europe,Credit Card
315,20316,2022-01-03,Electronics,Apple AirPods Pro,1,249.99,249.99,Australia,Apple Pay
316,20317,2022-01-03,Electronics,Apple AirPods Pro,1,249.99,249.99,Asia,Credit Card
317,20318,2022-01-03,Electronics,Apple AirPods Pro,3,249.99,749.97,Asia,Debit Card
318,20319,2022-01-03,Electronics,Nintendo Switch,4,299.99,1199.96,Europe,Apple Pay
319,20320,2022-01-03,Electronics,Nintendo Switch,4,299.99,1199.96,South America,Credit Card
320,20321,2022-01-03,Electronics,Nintendo Switch,4,299.99,1199.96,South America,Debit Card
321,20322,2022-01-03,Electronics,Nintendo Switch,2,299.99,599.98,South America,Debit Card
322,20323,2022-01-03,Electronics,Sony PlayStation 5,1,499.99,499.99,Australia,Debit Card
323,20324,2022-01-03,Electronics,Sony PlayStation 5,1,499.99,499.99,North America,Google Pay
324,20325,2022-01-03,Electronics,Sony PlayStation 5,1,499.99,499.99,Asia,Credit Card
325,20326,2022-01-03,Electronics,Sony PlayStation 5,4,499.99,1999.96,Asia,PayPal
326,20327,2022-01-03,Electronics,Apple Watch Series 8,1,399.99,399.99,South America,Google Pay
327,20328,2022-01-03,Home Appliances,Dyson V11 Vacuum,3,499.99,1499.97,Europe,Credit Card
328,20329,2022-01-03,Home Appliances,Instant Pot Duo,1,89.99,89.99,South America,Apple Pay
329,20330,2022-01-03,Home Appliances,Instant Pot Duo,2,89.99,179.98,Asia,Debit Card
330,20331,2022-01-03,Home Appliances,KitchenAid Stand Mixer,1,379.99,379.99,Europe,PayPal
331,20332,2022-01-03,Home Appliances,Roomba i7+,4,799.99,3199.96,Australia,Apple Pay
332,20333,2022-01-03,Home Appliances,Roomba i7+,4,799.99,3199.96,Asia,Apple Pay
333,20334,2022-01-03,Home Appliances,Roomba i7+,3,799.99,2399.97,Australia,Credit Card
334,20335,2022-01-03,Home Appliances,Roomba i7+,2,799.99,1599.98,Australia,Apple Pay
335,20336,2022-01-03,Home Appliances,Keurig K-Elite Coffee Maker,3,189.99,569.97,South America,Google Pay
336,20337,2022-01-03,Home Appliances,Keurig K-Elite Coffee Maker,2,189.99,379.98,Europe,Google Pay
337,20338,2022-01-03,Home Appliances,Vitamix Explorian Blender,2,349.99,699.98,Australia,Google Pay
338,20339,2022-01-03,Home Appliances,Vitamix Explorian Blender,2,349.99,699.98,Australia,PayPal
339,20340,2022-01-03,Home Appliances,Dyson Pure Cool Link,2,499.99,999.98,Asia,PayPal
340,20341,2022-01-03,Home Appliances,Dyson Pure Cool Link,4,499.99,1999.96,North America,PayPal
341,20342,2022-01-03,Home Appliances,Dyson Pure Cool Link,1,499.99,499.99,South America,Debit Card
342,20343,2022-01-03,Home Appliances,Breville Smart Oven,4,299.99,1199.96,Asia,Credit Card
343,20344,2022-01-03,Home Appliances,Breville Smart Oven,2,299.99,599.98,North America,PayPal
344,20345,2022-01-03,Sports,Wilson Evolution Basketball,4,29.99,119.96,North America,Credit Card
345,20346,2022-01-03,Sports,Wilson Evolution Basketball,3,29.99,89.97,North America,PayPal
346,20347,2022-01-03,Sports,Wilson Evolution Basketball,3,29.99,89.97,Europe,Credit Card
347,20348,2022-01-03,Sports,Wilson Evolution Basketball,1,29.99,29.99,Europe,Apple Pay
348,20349,2022-01-03,Sports,Babolat Pure Drive Tennis Racket,3,199.99,599.97,North America,Debit Card
349,20350,2022-01-03,Sports,Babolat Pure Drive Tennis Racket,2,199.99,399.98,Asia,PayPal
350,20351,2022-01-03,Sports,Babolat Pure Drive Tennis Racket,2,199.99,399.98,Asia,Credit Card
351,20352,2022-01-03,Sports,Babolat Pure Drive Tennis Racket,1,199.99,199.99,North America,Apple Pay
352,20353,2022-01-03,Sports,Garmin Forerunner 945,3,599.99,1799.97,South America,Debit Card
353,20354,2022-01-03,Sports,Garmin Forerunner 945,3,599.99,1799.97,Australia,Google Pay
354,20355,2022-01-03,Sports,Garmin Forerunner 945,4,599.99,2399.96,South America,Apple Pay
355,20356,2022-01-03,Sports,Peloton Bike,4,1895.0,7580.0,Europe,Apple Pay
356,20357,2022-01-03,Sports,Peloton Bike,2,1895.0,3790.0,South America,Debit Card
357,20358,2022-01-03,Sports,Peloton Bike,3,1895.0,5685.0,Australia,Google Pay
358,20359,2022-01-03,Sports,Bowflex SelectTech 552 Dumbbells,1,399.99,399.99,Asia,Apple Pay
359,20360,2022-01-03,Sports,Nike Air Zoom Pegasus 37,2,129.99,259.98,Australia,Google Pay
360,20361,2022-01-03,Sports,Nike Air Zoom Pegasus 37,3,129.99,389.97,Asia,Credit Card
361,20362,2022-01-03,Sports,Nike Air Zoom Pegasus 37,2,129.99,259.98,South America,PayPal
362,20363,2022-01-03,Sports,Nike Air Zoom Pegasus 37,4,129.99,519.96,North America,Google Pay
363,20364,2022-01-03,Sports,YETI Tundra 45 Cooler,4,299.99,1199.96,Europe,PayPal
364,20365,2022-01-03,Sports,YETI Tundra 45 Cooler,3,299.99,899.97,North America,Credit Card
365,20366,2022-01-03,Sports,YETI Tundra 45 Cooler,3,299.99,899.97,North America,Debit Card
366,20367,2022-01-03,Sports,Fitbit Charge 5,4,129.99,519.96,South America,PayPal
367,20368,2022-01-03,Sports,Fitbit Charge 5,2,129.99,259.98,Asia,Debit Card
368,20369,2022-01-03,Sports,Fitbit Charge 5,4,129.99,519.96,Europe,Credit Card
369,20370,2022-01-03,Sports,Fitbit Charge 5,4,129.99,519.96,South America,Apple Pay
370,20371,2022-01-04,Beauty Products,Neutrogena Skincare Set,1,89.99,89.99,Asia,Google Pay
371,20372,2022-01-04,Beauty Products,Neutrogena Skincare Set,1,89.99,89.99,South America,Debit Card
372,20373,2022-01-04,Beauty Products,Neutrogena Skincare Set,2,89.99,179.98,Europe,Google Pay
373,20374,2022-01-04,Beauty Products,Chanel No. 5 Perfume,1,129.99,129.99,North America,PayPal
374,20375,2022-01-04,Beauty Products,La Mer Creme de la Mer Moisturizer,1,190.0,190.0,Australia,Apple Pay
375,20376,2022-01-04,Beauty Products,La Mer Creme de la Mer Moisturizer,1,190.0,190.0,Australia,Credit Card
376,20377,2022-01-04,Beauty Products,La Mer Creme de la Mer Moisturizer,1,190.0,190.0,Australia,Google Pay
377,20378,2022-01-04,Beauty Products,La Mer Creme de la Mer Moisturizer,4,190.0,760.0,Australia,Apple Pay
378,20379,2022-01-04,Beauty Products,Drunk Elephant C-Firma Day Serum,1,78.0,78.0,North America,Credit Card
379,20380,2022-01-04,Beauty Products,Drunk Elephant C-Firma Day Serum,4,78.0,312.0,South America,Apple Pay
380,20381,2022-01-04,Beauty Products,Drunk Elephant C-Firma Day Serum,1,78.0,78.0,Europe,PayPal
381,20382,2022-01-04,Beauty Products,Charlotte Tilbury Magic Cream,2,100.0,200.0,Europe,Apple Pay
382,20383,2022-01-04,Beauty Products,Charlotte Tilbury Magic Cream,1,100.0,100.0,Australia,Debit Card
383,20384,2022-01-04,Beauty Products,Charlotte Tilbury Magic Cream,4,100.0,400.0,Asia,Apple Pay
384,20385,2022-01-04,Beauty Products,Charlotte Tilbury Magic Cream,2,100.0,200.0,North America,Google Pay
385,20386,2022-01-04,Beauty Products,Tatcha The Water Cream,3,68.0,204.0,Asia,PayPal
386,20387,2022-01-04,Beauty Products,Tatcha The Water Cream,1,68.0,68.0,South America,Apple Pay
387,20388,2022-01-04,Beauty Products,Tatcha The Water Cream,1,68.0,68.0,Asia,Google Pay
388,20389,2022-01-04,Beauty Products,Sunday Riley Good Genes,1,105.0,105.0,Europe,Google Pay
389,20390,2022-01-04,Beauty Products,Sunday Riley Good Genes,3,105.0,315.0,North America,Google Pay
390,20391,2022-01-04,Beauty Products,Sunday Riley Good Genes,2,105.0,210.0,Europe,Credit Card
391,20392,2022-01-04,Beauty Products,Sunday Riley Good Genes,2,105.0,210.0,Asia,Apple Pay
392,20393,2022-01-04,Beauty Products,Estee Lauder Advanced Night Repair,3,105.0,315.0,Europe,Debit Card
393,20394,2022-01-04,Books,Atomic Habits by James Clear,2,16.99,33.98,South America,Apple Pay
394,20395,2022-01-04,Books,Atomic Habits by James Clear,4,16.99,67.96,Australia,Debit Card
395,20396,2022-01-04,Books,Atomic Habits by James Clear,2,16.99,33.98,Europe,Debit Card
396,20397,2022-01-04,Books,The Da Vinci Code,1,15.99,15.99,Asia,Credit Card
397,20398,2022-01-04,Books,Dune by Frank Herbert,4,25.99,103.96,North America,PayPal
398,20399,2022-01-04,Books,Dune by Frank Herbert,3,25.99,77.97,Europe,Debit Card
399,20400,2022-01-04,Books,Dune by Frank Herbert,3,25.99,77.97,Asia,PayPal
400,20401,2022-01-04,Books,Dune by Frank Herbert,2,25.99,51.98,South America,Credit Card
401,20402,2022-01-04,Books,Sapiens A Brief History of Humankind,1,18.99,18.99,North America,Credit Card
402,20403,2022-01-04,Books,Harry Potter and the Sorcerers Stone,1,24.99,24.99,North America,Debit Card
403,20404,2022-01-04,Books,Harry Potter and the Sorcerers Stone,2,24.99,49.98,Europe,Google Pay
404,20405,2022-01-04,Books,The Alchemist by Paulo Coelho,4,14.99,59.96,Asia,Google Pay
405,20406,2022-01-04,Books,The Alchemist by Paulo Coelho,1,14.99,14.99,South America,Apple Pay
406,20407,2022-01-04,Books,The Alchemist by Paulo Coelho,2,14.99,29.98,South America,Debit Card
407,20408,2022-01-04,Books,Where the Crawdads Sing by Delia Owens,4,18.99,75.96,South America,Debit Card
408,20409,2022-01-04,Books,Where the Crawdads Sing by Delia Owens,1,18.99,18.99,Europe,PayPal
409,20410,2022-01-04,Books,Where the Crawdads Sing by Delia Owens,1,18.99,18.99,Europe,Google Pay
410,20411,2022-01-04,Books,1984 by George Orwell,1,19.99,19.99,Europe,Credit Card
411,20412,2022-01-04,Books,1984 by George Orwell,2,19.99,39.98,Asia,PayPal
412,20413,2022-01-04,Books,1984 by George Orwell,4,19.99,79.96,Australia,Google Pay
413,20414,2022-01-04,Books,1984 by George Orwell,3,19.99,59.97,Australia,PayPal
414,20415,2022-01-04,Clothing,Levis 501 Jeans,1,69.99,69.99,North America,Google Pay
415,20416,2022-01-04,Clothing,Levis 501 Jeans,1,69.99,69.99,Europe,Credit Card
416,20417,2022-01-04,Clothing,Nike Air Force 1,1,89.99,89.99,Europe,Debit Card
417,20418,2022-01-04,Clothing,Nike Air Force 1,2,89.99,179.98,Australia,Apple Pay
418,20419,2022-01-04,Clothing,North Face Down Jacket,2,249.99,499.98,South America,Apple Pay
419,20420,2022-01-04,Clothing,North Face Down Jacket,4,249.99,999.96,South America,PayPal
420,20421,2022-01-04,Clothing,North Face Down Jacket,2,249.99,499.98,Asia,Google Pay
421,20422,2022-01-04,Clothing,Lululemon Align Leggings,4,98.0,392.0,Asia,Debit Card
422,20423,2022-01-04,Clothing,Lululemon Align Leggings,1,98.0,98.0,North America,PayPal
423,20424,2022-01-04,Clothing,Lululemon Align Leggings,3,98.0,294.0,North America,Credit Card
424,20425,2022-01-04,Clothing,Patagonia Better Sweater,3,139.99,419.97,South America,Debit Card
425,20426,2022-01-04,Clothing,Patagonia Better Sweater,1,139.99,139.99,Australia,Google Pay
426,20427,2022-01-04,Clothing,Adidas Ultraboost Running Shoes,1,179.99,179.99,South America,Apple Pay
427,20428,2022-01-04,Clothing,Adidas Ultraboost Running Shoes,1,179.99,179.99,South America,Credit Card
428,20429,2022-01-04,Clothing,Ray-Ban Aviator Sunglasses,1,154.99,154.99,Europe,Credit Card
429,20430,2022-01-04,Clothing,Ray-Ban Aviator Sunglasses,1,154.99,154.99,Asia,Google Pay
430,20431,2022-01-04,Clothing,Uniqlo Ultra Light Down Jacket,1,79.99,79.99,Australia,Credit Card
431,20432,2022-01-04,Clothing,Uniqlo Ultra Light Down Jacket,2,79.99,159.98,Europe,Credit Card
432,20433,2022-01-04,Electronics,iPhone 14 Pro,1,999.99,999.99,North America,PayPal
433,20434,2022-01-04,Electronics,iPhone 14 Pro,3,999.99,2999.97,South America,Google Pay
434,20435,2022-01-04,Electronics,iPhone 14 Pro,1,999.99,999.99,Australia,PayPal
435,20436,2022-01-04,Electronics,iPhone 14 Pro,3,999.99,2999.97,Asia,Debit Card
436,20437,2022-01-04,Electronics,MacBook Pro 16-inch,1,2499.99,2499.99,North America,PayPal
437,20438,2022-01-04,Electronics,MacBook Pro 16-inch,2,2499.99,4999.98,North America,Credit Card
438,20439,2022-01-04,Electronics,Samsung Galaxy Tab S8,4,749.99,2999.96,North America,Debit Card
439,20440,2022-01-04,Electronics,Samsung Galaxy Tab S8,1,749.99,749.99,North America,PayPal
440,20441,2022-01-04,Electronics,Sony WH-1000XM4 Headphones,1,349.99,349.99,Asia,Debit Card
441,20442,2022-01-04,Electronics,Sony WH-1000XM4 Headphones,1,349.99,349.99,Asia,Apple Pay
442,20443,2022-01-04,Electronics,Apple AirPods Pro,4,249.99,999.96,Europe,PayPal
443,20444,2022-01-04,Electronics,Apple AirPods Pro,2,249.99,499.98,Europe,Debit Card
444,20445,2022-01-04,Electronics,Nintendo Switch,4,299.99,1199.96,Asia,Google Pay
445,20446,2022-01-04,Electronics,Sony PlayStation 5,1,499.99,499.99,Europe,Debit Card
446,20447,2022-01-04,Electronics,Sony PlayStation 5,1,499.99,499.99,Europe,Credit Card
447,20448,2022-01-04,Electronics,Sony PlayStation 5,3,499.99,1499.97,South America,Debit Card
448,20449,2022-01-04,Electronics,Apple Watch Series 8,4,399.99,1599.96,North America,Apple Pay
449,20450,2022-01-04,Electronics,Apple Watch Series 8,3,399.99,1199.97,North America,Credit Card
450,20451,2022-01-04,Home Appliances,Dyson V11 Vacuum,1,499.99,499.99,South America,Credit Card
451,20452,2022-01-04,Home Appliances,Dyson V11 Vacuum,1,499.99,499.99,North America,Google Pay
452,20453,2022-01-04,Home Appliances,Instant Pot Duo,4,89.99,359.96,North America,Credit Card
453,20454,2022-01-04,Home Appliances,KitchenAid Stand Mixer,3,379.99,1139.97,Australia,Debit Card
454,20455,2022-01-04,Home Appliances,Roomba i7+,1,799.99,799.99,Asia,PayPal
455,20456,2022-01-04,Home Appliances,Keurig K-Elite Coffee Maker,3,189.99,569.97,North America,Debit Card
456,20457,2022-01-04,Home Appliances,Keurig K-Elite Coffee Maker,4,189.99,759.96,Europe,Apple Pay
457,20458,2022-01-04,Home Appliances,Keurig K-Elite Coffee Maker,2,189.99,379.98,South America,Debit Card
458,20459,2022-01-04,Home Appliances,Vitamix Explorian Blender,4,349.99,1399.96,Australia,Google Pay
459,20460,2022-01-04,Home Appliances,Dyson Pure Cool Link,1,499.99,499.99,Asia,Google Pay
460,20461,2022-01-04,Home Appliances,Dyson Pure Cool Link,1,499.99,499.99,Asia,Google Pay
461,20462,2022-01-04,Home Appliances,Dyson Pure Cool Link,1,499.99,499.99,South America,Credit Card
462,20463,2022-01-04,Home Appliances,Dyson Pure Cool Link,4,499.99,1999.96,Australia,PayPal
463,20464,2022-01-04,Home Appliances,Breville Smart Oven,4,299.99,1199.96,Asia,Apple Pay
464,20465,2022-01-04,Home Appliances,Breville Smart Oven,1,299.99,299.99,Australia,PayPal
465,20466,2022-01-04,Home Appliances,Breville Smart Oven,1,299.99,299.99,North America,PayPal
466,20467,2022-01-04,Sports,Wilson Evolution Basketball,2,29.99,59.98,South America,Credit Card
467,20468,2022-01-04,Sports,Wilson Evolution Basketball,3,29.99,89.97,North America,Apple Pay
468,20469,2022-01-04,Sports,Wilson Evolution Basketball,1,29.99,29.99,South America,PayPal
469,20470,2022-01-04,Sports,Babolat Pure Drive Tennis Racket,1,199.99,199.99,North America,Apple Pay
470,20471,2022-01-04,Sports,Babolat Pure Drive Tennis Racket,3,199.99,599.97,Australia,Google Pay
471,20472,2022-01-04,Sports,Garmin Forerunner 945,1,599.99,599.99,Europe,Credit Card
472,20473,2022-01-04,Sports,Garmin Forerunner 945,3,599.99,1799.97,North America,Debit Card
473,20474,2022-01-04,Sports,Garmin Forerunner 945,4,599.99,2399.96,South America,PayPal
474,20475,2022-01-04,Sports,Peloton Bike,3,1895.0,5685.0,North America,Apple Pay
475,20476,2022-01-04,Sports,Bowflex SelectTech 552 Dumbbells,1,399.99,399.99,Asia,PayPal
476,20477,2022-01-04,Sports,Bowflex SelectTech 552 Dumbbells,1,399.99,399.99,North America,Credit Card
477,20478,2022-01-04,Sports,Bowflex SelectTech 552 Dumbbells,3,399.99,1199.97,South America,Google Pay
478,20479,2022-01-04,Sports,Nike Air Zoom Pegasus 37,2,129.99,259.98,South America,Debit Card
479,20480,2022-01-04,Sports,YETI Tundra 45 Cooler,1,299.99,299.99,South America,Debit Card
480,20481,2022-01-04,Sports,YETI Tundra 45 Cooler,1,299.99,299.99,North America,Debit Card
481,20482,2022-01-04,Sports,YETI Tundra 45 Cooler,2,299.99,599.98,South America,Credit Card
482,20483,2022-01-04,Sports,Fitbit Charge 5,1,129.99,129.99,North America,Credit Card
483,20484,2022-01-04,Sports,Fitbit Charge 5,1,129.99,129.99,Asia,PayPal
484,20485,2022-01-04,Sports,Fitbit Charge 5,3,129.99,389.97,Asia,PayPal
485,20486,2022-01-05,Beauty Products,Neutrogena Skincare Set,4,89.99,359.96,North America,Credit Card
486,20487,2022-01-05,Beauty Products,Neutrogena Skincare Set,4,89.99,359.96,North America,PayPal
487,20488,2022-01-05,Beauty Products,Neutrogena Skincare Set,1,89.99,89.99,Asia,Google Pay
488,20489,2022-01-05,Beauty Products,Chanel No. 5 Perfume,4,129.99,519.96,North America,Apple Pay
